Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Gooner Be Good,WIN,16/09/2026 11:38,LAY,1,12,100,FALSE
Daily Strategy 2,Coolruss Izzy,WIN,16/09/2026 11:38,LAY,1,12,100,FALSE
Daily Strategy 2,Mustang Snow,WIN,16/09/2026 11:54,LAY,1,12,100,FALSE
Daily Strategy 2,Besties Boy,WIN,16/09/2026 11:54,LAY,1,12,100,FALSE
Daily Strategy 2,Foxrock Alfie,WIN,16/09/2026 12:12,LAY,1,12,100,FALSE
Daily Strategy 2,Rains Bono,WIN,16/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy 2,Comer Canal,WIN,16/09/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy 2,Cree Lullaby,WIN,16/09/2026 14:11,LAY,1,12,100,FALSE
Daily Strategy 2,Jumbos Cairo,WIN,16/09/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy 2,City Boss,WIN,16/09/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy 2,Aim Two Please,WIN,16/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy 2,Outdoor Tunnes,WIN,16/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy 2,Rings Ruby,WIN,16/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy 2,Naughty Liv,WIN,16/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy 2,Tagalong Ger,WIN,16/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy 2,Shrewd Amiee,WIN,16/09/2026 11:14,LAY,1,4,100,FALSE
Daily Strategy 2,Roanna Nena,WIN,16/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy 2,Me Birthday,WIN,16/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy 2,Scotrath Kiki,WIN,16/09/2026 12:03,LAY,1,4,100,FALSE
Daily Strategy 2,Clay Twister,WIN,16/09/2026 12:20,LAY,1,4,100,FALSE
Daily Strategy 2,Julies Treat,WIN,16/09/2026 12:37,LAY,1,4,100,FALSE
Daily Strategy 2,De Girl Annie,WIN,16/09/2026 13:26,LAY,1,4,100,FALSE
Daily Strategy 2,Noduff Venetian,WIN,16/09/2026 11:03,LAY,1,4,100,FALSE
Daily Strategy 2,Dromano Echo,WIN,16/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy 2,Aero Superstar,WIN,16/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy 2,Kinaffe Star,WIN,16/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy 2,Bealtaine,WIN,16/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy 2,Speedy Dog,WIN,16/09/2026 12:42,LAY,1,4,100,FALSE
Daily Strategy 2,Relentless I Am,WIN,16/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy 2,Longacres Bertie,WIN,16/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy 2,Feora Kate,WIN,16/09/2026 11:58,LAY,1,1.01,100,FALSE
Daily Strategy 2,Rialto Ben,WIN,16/09/2026 13:36,LAY,1,1.01,100,FALSE
Daily Strategy 2,Shinjim Magic,WIN,16/09/2026 14:54,LAY,1,9,100,FALSE
Daily Strategy 2,Dream And Do,WIN,16/09/2026 16:28,LAY,1,9,100,FALSE
Daily Strategy 2,Kilbride Daisy,WIN,16/09/2026 14:08,LAY,1,4,100,FALSE
Daily Strategy 2,Grovenor Sienna,WIN,16/09/2026 14:26,LAY,1,4,100,FALSE
Daily Strategy 2,Ashway Jessie,WIN,16/09/2026 14:26,LAY,1,4,100,FALSE
Daily Strategy 2,Tobergal Suzanne,WIN,16/09/2026 14:44,LAY,1,4,100,FALSE
Daily Strategy 2,Ohtherejet,WIN,16/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy 2,Trump World,WIN,16/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy 2,Country Skipper,WIN,16/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy 2,Rapido Firmino,WIN,16/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy 2,Lucky Luciano,WIN,16/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Sista,WIN,16/09/2026 16:56,LAY,1,4,100,FALSE
Daily Strategy 2,Flashing Fender,WIN,16/09/2026 18:14,LAY,1,6,50,FALSE
Daily Strategy 2,White Rolls,WIN,16/09/2026 18:31,LAY,1,6,50,FALSE
Daily Strategy 2,Emers Honeybee,WIN,16/09/2026 18:31,LAY,1,6,50,FALSE
Daily Strategy 2,Maggie Bombastic,WIN,16/09/2026 18:48,LAY,1,6,50,FALSE
Daily Strategy 2,Savana Cosmic,WIN,16/09/2026 18:48,LAY,1,6,50,FALSE
Daily Strategy 2,Droopys Mamie,WIN,16/09/2026 19:06,LAY,1,6,50,FALSE
Daily Strategy 2,Wait For This,WIN,16/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy 2,Murrow Pinatubo,WIN,16/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy 2,Yahoo Megan,WIN,16/09/2026 19:39,LAY,1,6,50,FALSE
Daily Strategy 2,Rileys Daughter,WIN,16/09/2026 19:39,LAY,1,6,50,FALSE
Daily Strategy 2,Capel Fortuna,WIN,16/09/2026 19:56,LAY,1,6,50,FALSE
Daily Strategy 2,Royal Hotshot,WIN,16/09/2026 19:56,LAY,1,6,50,FALSE
Daily Strategy 2,Chelms Charmer,WIN,16/09/2026 20:13,LAY,1,6,50,FALSE
Daily Strategy 2,Swift Depot,WIN,16/09/2026 20:13,LAY,1,6,50,FALSE
Daily Strategy 2,Bombay Magnetism,WIN,16/09/2026 20:31,LAY,1,6,50,FALSE
Daily Strategy 2,Hasselbomb,WIN,16/09/2026 20:47,LAY,1,6,50,FALSE
Daily Strategy 2,Romeo Ability,WIN,16/09/2026 20:47,LAY,1,6,50,FALSE
Daily Strategy 2,Longvale Elle,WIN,16/09/2026 21:04,LAY,1,6,50,FALSE
Daily Strategy 2,Isthatmyfella,WIN,16/09/2026 21:23,LAY,1,6,50,FALSE
