date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-08-28,Central Park,11:09,1,Dunbolg Stream,514041,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041
2026-08-28,Central Park,11:09,2,Frankton Flame,514041,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041
2026-08-28,Central Park,11:09,3,Swift Vibration,514041,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041
2026-08-28,Central Park,11:09,4,Up Ta Hill,514041,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041
2026-08-28,Central Park,11:09,5,Eire Sheila,514041,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041
2026-08-28,Central Park,11:09,6,Financial Ruin,514041,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041
2026-08-28,Central Park,11:27,1,Beckley Jojo,514042,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042
2026-08-28,Central Park,11:27,2,Hollyhill Shari,514042,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042
2026-08-28,Central Park,11:27,3,Hollyoak Cindy,514042,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042
2026-08-28,Central Park,11:27,4,Vicious Amanda,514042,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042
2026-08-28,Central Park,11:27,5,Lindas Rocket,514042,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042
2026-08-28,Central Park,11:27,6,Swift Grinch,514042,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042
2026-08-28,Central Park,11:43,1,Socrates Smiled,514043,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514043
2026-08-28,Central Park,11:43,2,Hollyoak Ronald,514043,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514043
2026-08-28,Central Park,11:43,3,Shadow Warrior,514043,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514043
2026-08-28,Central Park,11:43,5,Grouchos Bogger,514043,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514043
2026-08-28,Central Park,11:43,6,Beach Party,514043,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514043
2026-08-28,Central Park,12:01,1,Eire Beetle,514044,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044
2026-08-28,Central Park,12:01,2,Keggal Sadie,514044,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044
2026-08-28,Central Park,12:01,3,Samrose Jet,514044,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044
2026-08-28,Central Park,12:01,4,Montana Lady,514044,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044
2026-08-28,Central Park,12:01,5,Classic Orla,514044,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044
2026-08-28,Central Park,12:01,6,Eire Tom,514044,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044
2026-08-28,Central Park,12:18,1,Hollyoak Mable,514045,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514045
